x, y, cal_s11, acc_s11, s11_error,, cal_s22, acc_s22, s22_error, cal_s12, acc_s12, s12_error,,0,3761
1.524201,3.501352,-10.963039,-10.744835,-2.030783,2.030783,0.03266,-0.189667,117.219552,-0.34228,-0.362676,5.623898,,,
1.643536,3.459933,-10.963039,-10.769301,-1.798992,1.798992,0.03266,-0.091905,135.536443,-0.34228,-0.335157,-2.125267,,,
1.658601,3.563128,-10.963039,-10.725145,-2.218098,2.218098,0.03266,-0.108445,130.116653,-0.34228,-0.328225,-4.282059,,,
1.632453,4.284251,-10.637252,-10.482156,-1.479624,1.479624,-0.068687,-0.228071,69.883541,-0.26578,-0.280604,5.282756,,,
1.725715,4.181186,-10.637252,-10.517415,-1.139413,1.139413,-0.068687,-0.175525,60.86781,-0.26578,-0.28055,5.264785,,,
1.757327,4.283552,-10.637252,-10.492242,-1.382072,1.382072,-0.068687,-0.171919,60.04706,-0.26578,-0.269997,1.561787,,,
1.628352,1.276637,-10.885988,-10.508424,-3.592972,3.592972,2.001182,1.623251,23.282322,1.926375,1.837429,4.840785,,,
1.551223,1.242603,-10.885988,-10.59181,-2.77741,2.77741,2.001182,1.696859,17.934505,1.926375,1.904113,1.169174,,,
1.599694,1.184213,-10.885988,-10.195443,-6.773079,6.773079,2.001182,1.669597,19.86014,1.926375,2.083227,-7.529252,,,
1.569935,1.428135,-11.101223,-11.140086,0.348852,0.348852,1.647465,1.559168,5.663124,1.505326,1.383376,8.815378,,,
1.563342,1.367974,-11.101223,-10.997281,-0.945165,0.945165,1.647465,1.612325,2.179469,1.505326,1.546106,-2.637612,,,
1.624824,1.350496,-11.101223,-10.77354,-3.041553,3.041553,1.647465,1.592773,3.433774,1.505326,1.635991,-7.986918,,,
1.080813,0.01479,0.819764,0.407866,100.988786,100.988786,7.044628,6.703516,5.088559,0.678506,-0.015798,4394.79609,,,
1.073174,0.059161,0.819764,0.384755,113.061193,113.061193,7.044628,6.823333,3.243215,0.678506,-0.088808,864.017358,,,
1.030797,0.01479,0.819764,0.243527,236.621865,236.621865,7.044628,8.567619,-17.776131,0.678506,-0.087062,879.336414,,,
1.126006,0.30295,-0.718591,-0.834093,13.847636,13.847636,3.349807,3.557758,-5.844995,0.929696,1.186274,-21.62895,,,
1.160015,0.274215,-0.718591,-0.795136,9.626643,9.626643,3.349807,3.381518,-0.937774,0.929696,1.261664,-26.311954,,,
1.172532,0.334515,-0.718591,-1.456115,50.650095,50.650095,3.349807,2.883434,16.174232,0.929696,1.720687,-45.96952,,,
1.264768,1.340232,-12.539693,-11.888702,-5.475705,5.475705,1.781301,1.547766,15.088506,1.039993,1.279891,-18.743599,,,
1.266594,1.402775,-12.539693,-12.017638,-4.344071,4.344071,1.781301,1.447836,23.031912,1.039993,1.063684,-2.227218,,,
1.201513,1.382129,-12.539693,-12.206564,-2.729094,2.729094,1.781301,1.376876,29.372601,1.039993,1.022137,1.747015,,,
0.01479,1.030797,-25.675375,-27.973192,8.214355,8.214355,-1.883158,-0.837954,-124.732941,-0.30011,0.357026,-184.058438,,,
0.059161,1.073174,-25.675375,-25.427377,-0.97532,0.97532,-1.883158,-1.780711,-5.753133,-0.30011,1.04033,-128.847634,,,
0.01479,1.080813,-25.675375,-25.259206,-1.647592,1.647592,-1.883158,-1.852175,-1.67279,-0.30011,0.25,-220.044121,,,
2.843917,0.308641,-7.325784,-7.303472,-0.305507,0.305507,-0.236464,-0.309375,23.567345,0.440139,0.549315,-19.87488,,,
2.74412,0.276925,-7.325784,-7.096746,-3.227376,3.227376,-0.236464,-0.327068,27.702038,0.440139,0.544545,-19.172977,,,
2.793843,0.211094,-7.325784,-7.126968,-2.789642,2.789642,-0.236464,-0.354225,33.244772,0.440139,0.401852,9.527739,,,
0.46284,3.8729,-10.611172,-10.431499,-1.722404,1.722404,-0.722252,-0.846094,14.63692,-0.200864,-0.193933,-3.573628,,,
0.386714,3.925097,-10.611172,-10.409111,-1.941191,1.941191,-0.722252,-0.851852,15.21395,-0.200864,-0.159626,-25.834235,,,
0.334582,3.827044,-10.611172,-10.428903,-1.747728,1.747728,-0.722252,-0.905716,20.256269,-0.200864,-0.149262,-34.570985,,,
1.695822,2.167581,-11.577108,-11.412732,-1.440287,1.440287,0.858229,0.777336,10.406384,0.091835,0.146148,-37.163307,,,
1.771619,2.183032,-11.577108,-11.328812,-2.191719,2.191719,0.858229,0.807985,6.218426,0.091835,0.206071,-55.43558,,,
1.719133,2.272842,-11.577108,-11.357883,-1.930162,1.930162,0.858229,0.687603,24.814561,0.091835,0.06658,37.930848,,,
1.185832,1.231652,-11.779359,-11.855183,0.639581,0.639581,1.64488,1.595915,3.068139,1.609256,1.583111,1.651466,,,
1.15436,1.182262,-11.779359,-11.77971,0.002978,0.002978,1.64488,1.604791,2.498068,1.609256,1.751987,-8.1468,,,
1.235866,1.180728,-11.779359,-11.424357,-3.107417,3.107417,1.64488,1.736593,-5.281197,1.609256,1.861443,-13.547925,,,
1.838833,1.637443,-11.321286,-10.922537,-3.650696,3.650696,1.633673,1.303492,25.330477,1.255474,1.104002,13.720261,,,
1.774748,1.622271,-11.321286,-11.027898,-2.660418,2.660418,1.633673,1.337818,22.114753,1.255474,1.08994,15.18743,,,
1.77752,1.553188,-11.321286,-10.903393,-3.832688,3.832688,1.633673,1.384719,17.978652,1.255474,1.237818,1.426338,,,
1.285484,0.015901,-0.251604,-0.368406,31.704654,31.704654,3.141852,2.46596,27.408849,0.655196,0.102485,539.310504,,,
1.255598,0.063604,-0.251604,-0.242416,-3.790181,3.790181,3.141852,2.831281,10.96927,0.655196,0.384525,70.390803,,,
1.230922,0.015901,-0.251604,-0.038005,-562.03061,562.03061,3.141852,3.231247,-2.766587,0.655196,0.088698,638.683708,,,
3.428754,0.93592,-8.831488,-8.639783,-2.218855,2.218855,0.132745,0.003457,3740.317714,0.920275,0.811669,13.380537,,,
3.366695,1.027285,-8.831488,-8.728393,-1.181144,1.181144,0.132745,0.067623,96.300383,0.920275,0.88245,4.286331,,,
3.321518,0.901934,-8.831488,-8.547608,-3.321157,3.321157,0.132745,0.004064,3166.225951,0.920275,0.856868,7.399825,,,
4.072789,0.33417,-8.80226,-8.597695,-2.379302,2.379302,-0.174824,-0.220666,20.774648,0.202601,0.224113,-9.598627,,,
4.146143,0.246124,-8.80226,-8.622141,-2.089025,2.089025,-0.174824,-0.226653,22.867279,0.202601,0.158643,27.708466,,,
4.152548,0.380963,-8.80226,-8.661093,-1.629897,1.629897,-0.174824,-0.20794,15.92577,0.202601,0.24035,-15.705923,,,
2.447546,4.433864,-10.631306,-10.470229,-1.538425,1.538425,0.18026,0.054707,229.50123,-0.165311,-0.166094,0.471818,,,
2.342228,4.408837,-10.631306,-10.477654,-1.46647,1.46647,0.18026,0.028465,533.276305,-0.165311,-0.183582,9.952484,,,
2.42758,4.282749,-10.631306,-10.500745,-1.243342,1.243342,0.18026,0.07684,134.590134,-0.165311,-0.164181,-0.688227,,,
0.560846,1.16697,-15.867309,-15.727723,-0.887517,0.887517,-1.475455,-1.725622,14.497187,1.069194,1.716683,-37.71742,,,
0.603598,1.167275,-15.867309,-15.27341,-3.888451,3.888451,-1.475455,-1.421313,-3.809326,1.069194,1.645007,-35.00368,,,
0.575968,1.232514,-15.867309,-15.380379,-3.165915,3.165915,-1.475455,-1.551905,4.926177,1.069194,1.064324,0.457598,,,
3.373111,3.165817,-10.576801,-10.386648,-1.830743,1.830743,0.562986,0.445843,26.274577,0.326527,0.288108,13.335006,,,
3.469887,3.093196,-10.576801,-10.339966,-2.290482,2.290482,0.562986,0.445865,26.268206,0.326527,0.327778,-0.38147,,,
3.541415,3.192997,-10.576801,-10.333968,-2.349853,2.349853,0.562986,0.424743,32.547377,0.326527,0.303068,7.740729,,,
3.638681,1.780402,-9.779284,-9.57572,-2.12583,2.12583,0.372818,0.323646,15.193122,0.734361,0.777133,-5.503845,,,
3.752498,1.728039,-9.779284,-9.511391,-2.816545,2.816545,0.372818,0.273171,36.477857,0.734361,0.750586,-2.16171,,,
3.773901,1.840215,-9.779284,-9.601383,-1.852868,1.852868,0.372818,0.300026,24.26169,0.734361,0.727089,1.000058,,,
2.078778,0.869004,-8.170424,-7.942389,-2.871122,2.871122,0.992014,0.709987,39.722951,2.170194,2.088669,3.903236,,,
2.009511,0.877906,-8.170424,-7.990308,-2.254191,2.254191,0.992014,0.816174,21.544545,2.170194,2.189518,-0.88256,,,
2.034002,0.784155,-8.170424,-7.518112,-8.676539,8.676539,0.992014,0.63763,55.578364,2.170194,2.139363,1.441164,,,
3.901313,3.610795,-10.443997,-10.290103,-1.495555,1.495555,0.421127,0.344764,22.149341,0.265989,0.228017,16.653313,,,
3.996948,3.49809,-10.443997,-10.253357,-1.859293,1.859293,0.421127,0.347309,21.254317,0.265989,0.263837,0.815941,,,
4.067833,3.596152,-10.443997,-10.24988,-1.89385,1.89385,0.421127,0.333073,26.436694,0.265989,0.246694,7.821766,,,
3.434964,0.860459,-8.671567,-8.554999,-1.36257,1.36257,0.027698,-0.038375,172.176385,0.748367,0.771761,-3.031261,,,
3.327728,0.826472,-8.671567,-8.455206,-2.558907,2.558907,0.027698,-0.041323,167.028147,0.748367,0.812642,-7.909379,,,
3.391536,0.725438,-8.671567,-8.377977,-3.50431,3.50431,0.027698,-0.104829,126.421917,0.748367,0.713295,4.916911,,,
4.793782,2.351297,-9.917081,-9.761176,-1.597194,1.597194,0.208644,0.19062,9.455518,0.502753,0.460395,9.200182,,,
4.775507,2.183618,-9.917081,-9.693588,-2.30557,2.30557,0.208644,0.168062,24.146888,0.502753,0.476507,5.508007,,,
4.91032,2.214478,-9.917081,-9.698166,-2.257281,2.257281,0.208644,0.154463,35.077466,0.502753,0.453486,10.863978,,,
3.16599,4.35733,-10.574737,-10.424233,-1.443787,1.443787,0.294083,0.21123,39.223992,-0.05673,-0.028184,-101.286717,,,
3.146858,4.487128,-10.574737,-10.413003,-1.553189,1.553189,0.294083,0.186194,57.944292,-0.05673,-0.046089,-23.087068,,,
3.037475,4.350725,-10.574737,-10.439985,-1.290725,1.290725,0.294083,0.19519,50.665233,-0.05673,-0.050848,-11.568927,,,
1.778281,4.958721,-10.498797,-10.351794,-1.420079,1.420079,-0.06899,-0.204649,66.288463,-0.245373,-0.220007,-11.529464,,,
1.673982,4.83805,-10.498797,-10.36501,-1.290761,1.290761,-0.06899,-0.23491,70.631214,-0.245373,-0.23164,-5.928672,,,
1.827049,4.814389,-10.498797,-10.38068,-1.137858,1.137858,-0.06899,-0.183667,62.437225,-0.245373,-0.228133,-7.557105,,,
2.752062,0.39411,-7.498846,-7.258849,-3.306269,3.306269,-0.127128,-0.257549,50.639345,0.751351,0.743317,1.080766,,,
2.733675,0.322679,-7.498846,-7.131025,-5.158047,5.158047,-0.127128,-0.301986,57.902754,0.751351,0.633003,18.696129,,,
2.833471,0.354395,-7.498846,-7.33776,-2.195301,2.195301,-0.127128,-0.28506,55.403087,0.751351,0.62881,19.487672,,,
2.989822,1.665,-9.799254,-9.657198,-1.470992,1.470992,0.654676,0.556454,17.651436,1.053484,1.029523,2.327309,,,
2.892463,1.59465,-9.799254,-9.60607,-2.011065,2.011065,0.654676,0.584702,11.967537,1.053484,1.101316,-4.343226,,,
2.98949,1.555265,-9.799254,-9.502484,-3.123088,3.123088,0.654676,0.513399,27.518092,1.053484,1.078999,-2.364708,,,
1.19733,0.330503,-1.374999,-1.569062,12.368061,12.368061,3.071625,2.696663,13.90468,2.113094,1.820932,16.044635,,,
1.184814,0.270202,-1.374999,-0.91355,-50.511744,50.511744,3.071625,3.117358,-1.467042,2.113094,1.384763,52.596107,,,
1.225199,0.286899,-1.374999,-1.31019,-4.946548,4.946548,3.071625,2.627865,16.886729,2.113094,1.66672,26.781558,,,
3.240818,1.385485,-9.356988,-9.197653,-1.732348,1.732348,0.402785,0.310077,29.898681,1.037454,0.998033,3.949859,,,
3.243927,1.274186,-9.356988,-9.042084,-3.482656,3.482656,0.402785,0.248469,62.107175,1.037454,0.999801,3.766078,,,
3.314778,1.32418,-9.356988,-9.11175,-2.691451,2.691451,0.402785,0.249411,61.494536,1.037454,0.961954,7.848682,,,
0.585837,1.877057,-13.034427,-12.632061,-3.185276,3.185276,-1.508432,-1.622249,7.016008,-0.823689,-0.74555,-10.480786,,,
0.550561,1.92152,-13.034427,-12.498266,-4.289878,4.289878,-1.508432,-1.747986,13.704582,-0.823689,-0.741722,-11.050997,,,
0.498383,1.880913,-13.034427,-12.629211,-3.208558,3.208558,-1.508432,-1.960037,23.040632,-0.823689,-0.718262,-14.678046,,,
2.146487,1.755465,-10.888011,-10.577292,-2.937599,2.937599,1.272495,1.093431,16.376264,1.054348,1.044532,0.939747,,,
2.209088,1.820779,-10.888011,-10.574697,-2.962861,2.962861,1.272495,1.040678,22.275501,1.054348,0.972567,8.408695,,,
2.103817,1.851434,-10.888011,-10.75405,-1.245677,1.245677,1.272495,1.077717,18.073202,1.054348,0.891193,18.307446,,,
1.14605,3.777914,-10.775819,-10.578314,-1.86707,1.86707,-0.297265,-0.488615,39.161722,-0.353952,-0.357489,0.989432,,,
1.234465,3.723765,-10.775819,-10.613732,-1.527139,1.527139,-0.297265,-0.428437,30.616456,-0.353952,-0.36781,3.767674,,,
1.236282,3.849011,-10.775819,-10.567305,-1.973195,1.973195,-0.297265,-0.427555,30.473264,-0.353952,-0.348,-1.710474,,,
1.935328,3.079883,-11.098946,-10.909695,-1.73471,1.73471,0.293838,0.253913,15.723935,-0.234665,-0.183389,-27.960079,,,
1.800333,3.135555,-11.098946,-10.911412,-1.718697,1.718697,0.293838,0.140146,109.666428,-0.234665,-0.259347,9.517098,,,
1.811055,3.01116,-11.098946,-10.968315,-1.190991,1.190991,0.293838,0.209086,40.534394,-0.234665,-0.23147,-1.380222,,,
2.938011,0.19533,-7.475303,-7.364722,-1.501498,1.501498,-0.233805,-0.348793,32.96747,0.471464,0.326666,44.326024,,,
2.892389,0.288242,-7.475303,-7.361938,-1.539873,1.539873,-0.233805,-0.317472,26.354337,0.471464,0.493453,-4.456071,,,
2.842316,0.190695,-7.475303,-7.199519,-3.830587,3.830587,-0.233805,-0.358035,34.697777,0.471464,0.348263,35.375813,,,
0.134223,1.314193,-17.474483,-17.678841,1.155946,1.155946,-3.676721,-3.545063,-3.713819,-0.190542,0.260505,-173.1434,,,
0.187862,1.333278,-17.474483,-17.145092,-1.921198,1.921198,-3.676721,-3.457302,-6.34654,-0.190542,0.256405,-174.31298,,,
0.127546,1.359042,-17.474483,-16.93592,-3.180006,3.180006,-3.676721,-3.610501,-1.834094,-0.190542,0.11672,-263.246854,,,
1.701149,0.088771,-3.056764,-3.230159,5.368007,5.368007,0.32914,0.085029,287.091687,0.198337,0.524002,-62.149605,,,
1.635671,0.080073,-3.056764,-2.821699,-8.330627,8.330627,0.32914,0.243627,35.100015,0.198337,0.501565,-60.456444,,,
1.669954,0.033769,-3.056764,-2.976034,-2.712649,2.712649,0.32914,0.138926,136.916725,0.198337,0.206331,-3.874433,,,
1.173533,3.274802,-11.012329,-10.817543,-1.800648,1.800648,-0.375748,-0.458985,18.135161,-0.495866,-0.447857,-10.719692,,,
1.090606,3.355204,-11.012329,-10.756767,-2.375819,2.375819,-0.375748,-0.54297,30.797742,-0.495866,-0.43592,-13.751424,,,
1.042937,3.293736,-11.012329,-10.78047,-2.150729,2.150729,-0.375748,-0.589704,36.28202,-0.495866,-0.448433,-10.577275,,,
1.336632,4.746397,-10.460577,-10.350521,-1.063296,1.063296,-0.2081,-0.351145,40.736937,-0.261648,-0.236258,-10.746448,,,
1.495622,4.809594,-10.460577,-10.354671,-1.022784,1.022784,-0.2081,-0.294664,29.377435,-0.261648,-0.234693,-11.484841,,,
1.376903,4.884433,-10.460577,-10.330514,-1.259017,1.259017,-0.2081,-0.331739,37.270151,-0.261648,-0.22434,-16.629862,,,
0.778979,2.83016,-11.320191,-11.039102,-2.546303,2.546303,-0.70441,-0.955078,26.245834,-0.602113,-0.545877,-10.302061,,,
0.863235,2.811585,-11.320191,-11.081543,-2.153558,2.153558,-0.70441,-0.832194,15.355072,-0.602113,-0.563324,-6.885827,,,
0.826029,2.910748,-11.320191,-10.9849,-3.052286,3.052286,-0.70441,-0.874099,19.412997,-0.602113,-0.529598,-13.692458,,,
2.265239,0.905994,-8.325257,-8.113502,-2.609917,2.609917,0.737881,0.546887,34.923902,1.957274,1.834459,6.694922,,,
2.214852,0.989262,-8.325257,-8.437074,1.325297,1.325297,0.737881,0.705408,4.603432,1.957274,1.891479,3.478531,,,
2.166094,0.915643,-8.325257,-8.148204,-2.172911,2.172911,0.737881,0.668111,10.442879,1.957274,1.965689,-0.42806,,,
0.950246,3.454636,-10.894989,-10.676015,-2.051082,2.051082,-0.45104,-0.662758,31.944962,-0.411563,-0.405494,-1.496812,,,
1.045475,3.436022,-10.894989,-10.705755,-1.767589,1.767589,-0.45104,-0.581962,22.496597,-0.411563,-0.417928,1.522851,,,
1.04057,3.517994,-10.894989,-10.665696,-2.149816,2.149816,-0.45104,-0.581195,22.394361,-0.411563,-0.400601,-2.736388,,,
0.251323,1.626077,-14.361694,-13.935151,-3.060917,3.060917,-2.921494,-3.107604,5.988856,-0.406714,-0.390597,-4.126204,,,
0.222377,1.675151,-14.361694,-13.63485,-5.330783,5.330783,-2.921494,-3.126393,6.553858,-0.406714,-0.380579,-6.867186,,,
0.174966,1.628784,-14.361694,-13.966867,-2.826887,2.826887,-2.921494,-3.315908,11.894593,-0.406714,-0.286471,-41.974106,,,
4.741937,4.40258,-10.308453,-10.201201,-1.051365,1.051365,0.249983,0.236606,5.653334,0.15895,0.153136,3.79701,,,
4.878949,4.513506,-10.308453,-10.189658,-1.165833,1.165833,0.249983,0.224835,11.184699,0.15895,0.146722,8.334546,,,
4.767414,4.626454,-10.308453,-10.208298,-0.981116,0.981116,0.249983,0.221895,12.657992,0.15895,0.126374,25.777531,,,
1.560293,1.149948,-10.337739,-10.136847,-1.981802,1.981802,1.753694,1.712747,2.390692,2.114805,2.175503,-2.790068,,,
1.511821,1.208338,-10.337739,-10.562532,2.12821,2.12821,1.753694,1.739316,0.826663,2.114805,1.990226,6.259528,,,
1.470747,1.139578,-10.337739,-10.350799,0.126174,0.126174,1.753694,1.793533,-2.221242,2.114805,2.190285,-3.446109,,,
4.369663,3.474643,-10.368668,-10.166,-1.993587,1.993587,0.367637,0.310552,18.381602,0.275908,0.290361,-4.977689,,,
4.364487,3.598181,-10.368668,-10.186815,-1.785181,1.785181,0.367637,0.306024,20.133331,0.275908,0.264938,4.140502,,,
4.235011,3.588939,-10.368668,-10.212254,-1.531629,1.531629,0.367637,0.318715,15.349653,0.275908,0.259963,6.133299,,,
0.172255,4.54668,-10.3958,-10.279576,-1.130633,1.130633,-0.545329,-0.683746,20.243949,-0.014979,-0.049332,69.636035,,,
0.180259,4.668528,-10.3958,-10.263578,-1.288267,1.288267,-0.545329,-0.649963,16.098496,-0.014979,-0.047938,68.752691,,,
0.070503,4.608141,-10.3958,-10.269144,-1.23337,1.23337,-0.545329,-0.672038,18.854478,-0.014979,-0.019558,23.410204,,,
1.105304,3.835856,-10.67268,-10.550425,-1.158763,1.158763,-0.405586,-0.512197,20.814378,-0.35753,-0.345256,-3.555002,,,
1.195536,3.906954,-10.67268,-10.540945,-1.249743,1.249743,-0.405586,-0.451963,10.261215,-0.35753,-0.338098,-5.747254,,,
1.071478,3.955534,-10.67268,-10.505068,-1.595535,1.595535,-0.405586,-0.522994,22.44916,-0.35753,-0.322278,-10.938463,,,
4.412627,2.777665,-10.160677,-9.97899,-1.820694,1.820694,0.319703,0.297095,7.609508,0.434568,0.436833,-0.518628,,,
4.554209,2.76257,-10.160677,-9.94703,-2.14784,2.14784,0.319703,0.272719,17.228153,0.434568,0.429859,1.095312,,,
4.534823,2.920143,-10.160677,-10.001039,-1.59621,1.59621,0.319703,0.285498,11.980872,0.434568,0.40208,8.07992,,,
3.690109,1.109634,-9.113579,-8.920222,-2.167625,2.167625,0.110203,0.043793,151.646468,0.745882,0.742815,0.412972,,,
3.718095,0.975897,-9.113579,-8.800997,-3.551669,3.551669,0.110203,-0.019982,651.513583,0.745882,0.686431,8.66099,,,
3.82304,1.023689,-9.113579,-8.881521,-2.612813,2.612813,0.110203,-0.012481,982.983323,0.745882,0.659262,13.138957,,,
4.672711,2.423454,-10.021722,-9.802945,-2.231751,2.231751,0.289316,0.218762,32.251085,0.516221,0.468999,10.068836,,,
4.546371,2.443539,-10.021722,-9.827902,-1.972143,1.972143,0.289316,0.242117,19.494199,0.516221,0.482542,6.979534,,,
4.534104,2.315338,-10.021722,-9.774225,-2.532139,2.532139,0.289316,0.226668,27.638315,0.516221,0.501566,2.92188,,,
3.875396,0.795366,-8.991846,-8.720643,-3.1099,3.1099,-0.011566,-0.104807,88.964818,0.597296,0.544122,9.77251,,,
3.989092,0.821147,-8.991846,-8.79193,-2.273853,2.273853,-0.011566,-0.100346,88.474269,0.597296,0.516999,15.531424,,,
3.914297,0.929886,-8.991846,-8.838518,-1.734765,1.734765,-0.011566,-0.05789,80.021568,0.597296,0.589261,1.36359,,,
2.071309,0.762463,-7.711643,-7.429575,-3.796558,3.796558,0.703841,0.555134,26.787609,2.175165,2.067962,5.183961,,,
2.158739,0.791135,-7.711643,-7.610872,-1.324042,1.324042,0.703841,0.498435,41.210204,2.175165,1.947606,11.684021,,,
2.116085,0.847312,-7.711643,-7.846072,1.713322,1.713322,0.703841,0.631595,11.438681,2.175165,2.031644,7.064274,,,
0.295078,2.827018,-11.15466,-10.894637,-2.386712,2.386712,-1.30242,-1.527527,14.736677,-0.290184,-0.279521,-3.815079,,,
0.363724,2.832173,-11.15466,-10.906971,-2.270924,2.270924,-1.30242,-1.466362,11.180183,-0.290184,-0.334422,13.228039,,,
0.369599,2.906839,-11.15466,-10.850584,-2.8024,2.8024,-1.30242,-1.404589,7.273926,-0.290184,-0.32004,9.328707,,,
1.889634,4.668632,-10.583155,-10.412829,-1.635723,1.635723,-0.013936,-0.153637,90.929302,-0.264828,-0.233611,-13.362991,,,
1.817857,4.551781,-10.583155,-10.432743,-1.441725,1.441725,-0.013936,-0.17074,91.837911,-0.264828,-0.246389,-7.483507,,,
1.947328,4.516205,-10.583155,-10.448018,-1.293413,1.293413,-0.013936,-0.119574,88.345286,-0.264828,-0.236828,-11.823164,,,
1.88747,0.304793,-5.178986,-4.811637,-7.634595,7.634595,0.213027,0.004839,4302.057304,1.143514,1.394374,-17.990874,,,
1.927636,0.234131,-5.178986,-4.723512,-9.642704,9.642704,0.213027,-0.126517,268.378127,1.143514,1.059842,7.894733,,,
1.967409,0.26974,-5.178986,-4.992976,-3.72543,3.72543,0.213027,-0.122485,273.921683,1.143514,1.15586,-1.068151,,,
0.983551,3.326741,-10.875219,-10.748805,-1.176081,1.176081,-0.565426,-0.6459,12.459246,-0.427182,-0.437951,2.458938,,,
1.03122,3.388209,-10.875219,-10.726878,-1.382894,1.382894,-0.565426,-0.597234,5.325943,-0.427182,-0.427384,0.047199,,,
0.935991,3.406823,-10.875219,-10.696132,-1.674321,1.674321,-0.565426,-0.681204,16.996096,-0.427182,-0.414487,-3.062883,,,
1.139043,0.4823,-3.815924,-3.181252,-19.950383,19.950383,2.592225,2.278277,13.780048,3.162798,2.474917,27.794138,,,
1.180131,0.495323,-3.815924,-3.595543,-6.129263,6.129263,2.592225,2.147686,20.698499,3.162798,2.692942,17.44771,,,
1.128151,0.532293,-3.815924,-3.915107,2.533354,2.533354,2.592225,2.087397,24.184575,3.162798,2.707323,16.823823,,,
2.693744,2.000764,-10.623164,-10.256369,-3.576272,3.576272,0.948578,0.769604,23.25532,0.799904,0.851023,-6.006796,,,
2.735776,2.123175,-10.623164,-10.329215,-2.84581,2.84581,0.948578,0.743159,27.641396,0.799904,0.75472,5.986824,,,
2.641368,2.103763,-10.623164,-10.391082,-2.233475,2.233475,0.948578,0.783484,21.071862,0.799904,0.759524,5.316434,,,
1.206072,0.612469,-6.502376,-5.462694,-19.032407,19.032407,2.423869,1.911457,26.8074,2.995883,3.14471,-4.732604,,,
1.214007,0.654459,-6.502376,-6.105434,-6.501461,6.501461,2.423869,1.884701,28.607586,2.995883,3.21664,-6.862962,,,
